case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_035,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_035.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_035.step,0.1,20,1.0,"[0.0, 0.03697237452784064, 0.06443048260311916, 0.1461105017791547, 0.17748779359846156, 0.2761651741487127, 0.32227577085011994, 0.35672731636278476, 0.3845868509507949, 0.4068192355150678, 0.42469720570075864, 0.435077005108467, 0.45617023441144444, 0.4668233219997581, 0.4857635304019602, 0.6138722036001054, 0.7122131003772488, 0.8080846419968712, 0.8323855850138152, 0.9489511774616234, 1.0]","[0.0, -0.0037397365825337352, -0.0035628133854446594, 0.0019309542692970156, -0.00327056063557922, 7.292701582043305e-05, 0.004917744759287109, -0.004959923952666606, -0.004834201981024432, 0.004930845819305066, 0.0008463883413416555, -0.0037309002448148694, 0.003973021997540937, 0.0038038030012769227, 0.00036200413111375264, 0.0012179202986075657, -0.002268128084991237, -0.004494803036279949, 0.0009456760889086438, -0.0020524480679723705, 0.0]",0.1,1.0
channel_036,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_036.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_036.step,0.1,20,1.0,"[0.0, 0.018039832522143202, 0.05824634618296002, 0.06980048504291668, 0.12228685107509008, 0.13493132177803438, 0.1529720353443705, 0.16621188689944663, 0.26816809997546187, 0.4193008247380272, 0.48104994280403596, 0.5372866483158978, 0.5587467203574786, 0.6132021455851754, 0.6697682386853474, 0.7360438742668707, 0.8091686063726488, 0.884462560438503, 0.8952340972690256, 0.951514792304884, 1.0]","[0.0, -0.0009203856963943486, -0.004059280369106043, 0.003896564216753974, -0.0010499275995944357, 0.0018258159820922042, -0.003506258436318493, 0.004615496295410327, -0.0032155823817816916, -0.003004580071005097, 0.0035898286055771386, 0.004125827441419313, -0.0028785259247669863, -0.00030199111825172063, 0.002334949045628299, 0.0037836573381080166, -0.0012094730496269484, 0.00017019486849429236, 0.0024171641051973494, 0.0023113597665279546, 0.0]",0.1,1.0
channel_037,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_037.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_037.step,0.1,20,1.0,"[0.0, 0.07896608002395453, 0.1043350058886583, 0.12140137785777971, 0.23356867337395543, 0.269335505803586, 0.3131048748341422, 0.3401147132022698, 0.3827845155411235, 0.409290377305325, 0.4219656552015906, 0.5260921579860607, 0.5449292425373518, 0.5730751344094435, 0.6748479410996815, 0.736587737226157, 0.7877528018155503, 0.9003032682991019, 0.9187456116334154, 0.9602852762248844, 1.0]","[0.0, 0.004353813695664949, -0.0003235974337340349, -0.0030325781924936874, -0.0012279401711699613, -0.0010589301740688145, -0.003688913069737802, -0.0033712849944544515, 0.0018456207339367725, -0.0016052224579109734, 0.004548983918558076, -0.002564032546413926, -0.0040107549489517775, 0.0025350456300025793, 0.0038103605191787005, -0.0022188664312851217, -0.0029791189835452207, -0.003142338651289129, 0.00022012301366512374, -0.0003158335875322908, 0.0]",0.1,1.0
channel_038,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_038.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_038.step,0.1,20,1.0,"[0.0, 0.04862010506015783, 0.05887311990414644, 0.08260944185870751, 0.16146879243486695, 0.4029673462898105, 0.4302153747114493, 0.4658014800587438, 0.5138115917698505, 0.5493912639465907, 0.6272301605405876, 0.7275430505066538, 0.746141903855171, 0.7884737047638344, 0.8030093389139179, 0.8201672288788494, 0.8560165328371386, 0.8810214411504262, 0.8947369712202693, 0.9352930644562246, 1.0]","[0.0, 0.0004236440230220495, -0.003346886766327089, -0.002467445255998027, -0.0033968797501774204, 0.003519331577947987, 0.0008422786006121816, 0.0023512942751963348, -0.002039671370899743, -0.0012874736291172287, -0.0009514503557346626, 0.002600149717440349, 0.002723529876745681, -0.0029318647248596837, 0.00441538856738099, -0.0037934466255631367, 0.003961220824236304, -0.003996043543501908, -0.0023546018884868895, 0.003464785360679571, 0.0]",0.1,1.0
channel_039,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_039.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_039.step,0.1,20,1.0,"[0.0, 0.01623125824378583, 0.05835419084636887, 0.07201691316829346, 0.09586980211701505, 0.13934464197172072, 0.16234950672047144, 0.28570232485167457, 0.3292475967351633, 0.36697389501275984, 0.4088873002733175, 0.47325334904880373, 0.4987302455083361, 0.569194176988612, 0.6884800138135201, 0.7859632050448094, 0.8269511851859885, 0.8473893462004396, 0.8714427524275331, 0.9503770157986147, 1.0]","[0.0, -0.003682451671079326, -0.0037433614713146407, 0.004522497158456833, -0.00017969240413649463, 0.00453205524905189, -0.003364231222898901, 0.0005441655203993357, -0.002922827466484608, -0.002468153938733985, -0.004699454212388213, -0.0038104668925978873, 0.004168484076291959, -0.0017846700851766833, 0.0010812921191459155, -0.00034985868010726975, -0.0009954875475472174, 0.00031886091346068103, -0.003127610553846585, 0.004886038985195766, 0.0]",0.1,1.0
channel_040,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_040.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_040.step,0.1,10,1.0,"[0.0, 0.0856016828226393, 0.21545899847832656, 0.32497546130332794, 0.3940875166499975, 0.4904734862497672, 0.559637437344343, 0.6066784751980501, 0.6556540852250979, 0.8872468581375693, 1.0]","[0.0, 0.005016771694897193, 0.005872707677247551, -0.005760907778389149, 0.008475666321863605, -0.0012402079415925488, 0.0027802729852832928, -0.009953824548265162, 0.009867369968223561, -0.004382072280716898, 0.0]",0.1,1.0
channel_041,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_041.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_041.step,0.1,10,1.0,"[0.0, 0.0431287066339085, 0.11596121063487771, 0.16466059685406434, 0.21888738123847123, 0.29348731302206266, 0.362471857705851, 0.5926219827951771, 0.6646316029756687, 0.9025546279306225, 1.0]","[0.0, 0.0031990260225855764, 0.0019939071343198084, -0.0005443205448200355, 0.009001221892488743, -0.003145727144900883, -0.0064552899750145495, 0.003561881217596565, 0.006920151226158178, -0.009194925201201527, 0.0]",0.1,1.0
channel_042,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_042.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_042.step,0.1,10,1.0,"[0.0, 0.07585212935591978, 0.2671923592461339, 0.32611448861428616, 0.44947493374833114, 0.5078981816221848, 0.7028206530818392, 0.7502636769151713, 0.8165249944289809, 0.8921842674641969, 1.0]","[0.0, -0.0019371959176183624, 0.001236378601259986, 0.004395650700430924, 0.00017868303502708606, 0.008141726538190171, -0.0016139802414437965, 0.0029414359628665045, -0.0031527513339989184, -0.0018368666353797396, 0.0]",0.1,1.0
channel_043,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_043.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_043.step,0.1,10,1.0,"[0.0, 0.04941703215452043, 0.17001130825757296, 0.26877117407777323, 0.367612939676984, 0.478942233806754, 0.6877117214174822, 0.7327440399683524, 0.8102686757986346, 0.8685023416511677, 1.0]","[0.0, 0.007212608027922604, -0.005066392455477055, 0.0033569831769597273, -0.007412743930834513, -0.004496949487965735, -0.00722691007533161, -0.0043295846680154165, 0.003494730946985559, 0.008206538203705052, 0.0]",0.1,1.0
channel_044,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_044.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_044.step,0.1,10,1.0,"[0.0, 0.07481090690783176, 0.154878612882133, 0.3125689772638673, 0.3889623411583647, 0.4911576360492578, 0.5470863610921476, 0.6764974666261143, 0.7814933710656774, 0.8890103809323622, 1.0]","[0.0, 0.0037085544152202846, -0.009535448353064833, -0.0019987710773048933, 0.007502152266450235, 0.0022045488886649166, -0.001121142272080473, 0.008718749988714521, 0.007079687522944585, -0.0035556865235412353, 0.0]",0.1,1.0
channel_045,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_045.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_045.step,0.1,10,1.0,"[0.0, 0.08063806304446589, 0.12457942725959684, 0.2077138677810858, 0.3255363720100572, 0.3848761303976289, 0.5558723309702215, 0.6548268314082489, 0.7649785696308598, 0.8600458240018668, 1.0]","[0.0, 0.005293344571239995, 0.005251801839252815, -0.0003878473811538691, -0.0008709561097145664, -0.005195474477019938, 0.00289638388718581, -0.00421359727795331, -0.004843831805952913, 0.0017192274819210953, 0.0]",0.1,1.0
channel_046,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_046.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_046.step,0.1,10,1.0,"[0.0, 0.05441101589957427, 0.10943709558591146, 0.32798590227488866, 0.42116821473334154, 0.5102387496779776, 0.5511977412164029, 0.6199449488862512, 0.7936433672213203, 0.9304396133948937, 1.0]","[0.0, 0.005486718023661024, -0.007685916653811412, -0.002198748196869416, 0.00997219030023832, -0.006148183535381805, -0.006920728348447473, -0.0015439933490641305, 0.002393370519397229, 0.008658015648265068, 0.0]",0.1,1.0
channel_047,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_047.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_047.step,0.1,10,1.0,"[0.0, 0.20060813741992975, 0.24668415262621934, 0.31792719284667637, 0.4333263005981173, 0.5113375665005869, 0.6898727474988817, 0.7552731640892484, 0.8039034253191132, 0.9563041303998119, 1.0]","[0.0, -0.0015300921064069235, 0.0010436985711866006, 1.5322981605565833e-05, 0.0037232583123030082, 0.003053734697385105, 0.009840840110561098, 0.009988438184483757, 0.0003291880527128196, -0.008096018260782722, 0.0]",0.1,1.0
channel_048,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_048.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_048.step,0.1,10,1.0,"[0.0, 0.07523304956297577, 0.19384737625744727, 0.27671788781166073, 0.3307151048360193, 0.3913336244317422, 0.4768494152857148, 0.5547338942279277, 0.7124994857646488, 0.8591392830186806, 1.0]","[0.0, -0.0035690863551820105, 0.004976415593341098, 0.006027788676854461, -0.00017485107217267773, 0.007860620390726061, -0.007121826078428836, 0.007581375593179205, -0.008078095340562376, -0.0069294895589077235, 0.0]",0.1,1.0
channel_049,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_049.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_049.step,0.1,10,1.0,"[0.0, 0.0987383129573792, 0.15591380414115097, 0.19718636158299419, 0.23719370330193476, 0.3116513203186942, 0.5317689461238313, 0.5850240618580574, 0.7196886875638322, 0.9375649892558312, 1.0]","[0.0, -0.0070627253035719165, 0.007216019472410722, 0.006462492199001895, 0.0007788353252837377, 0.006383997585879608, -0.008144878451510107, -0.0021103696412249125, 0.004755951122127459, -0.004850960813520734, 0.0]",0.1,1.0
